"Continent","Age Group","Year","Mental Disorder","Percent"
"North America","80+ years",2007,"Depressive disorders",4.11860901700483
"North America","80+ years",2007,"Eating disorders",0
"North America","80+ years",2007,"Schizophrenia",0.0987883163126739
"North America","80+ years",2008,"Anxiety disorders",2.69831224129668
"North America","80+ years",2008,"Bipolar disorder",0.302445223918942
"North America","80+ years",2008,"Depressive disorders",4.10078371133262
"North America","80+ years",2008,"Eating disorders",0
"North America","80+ years",2008,"Schizophrenia",0.0992848572486075
"North America","80+ years",2009,"Anxiety disorders",2.70432610969519
"North America","80+ years",2009,"Bipolar disorder",0.302367214823113
"North America","80+ years",2009,"Depressive disorders",4.08541887371452
"North America","80+ years",2009,"Eating disorders",0
"North America","80+ years",2009,"Schizophrenia",0.0997002709017463
"North America","80+ years",2010,"Anxiety disorders",2.70934895992302
"North America","80+ years",2010,"Bipolar disorder",0.302314603541836
"North America","80+ years",2010,"Depressive disorders",4.07601598173202
"North America","80+ years",2010,"Eating disorders",0
"North America","80+ years",2010,"Schizophrenia",0.0999795977211318
"North America","80+ years",2011,"Anxiety disorders",2.71328436629436
"North America","80+ years",2011,"Bipolar disorder",0.302108308759792
"North America","80+ years",2011,"Depressive disorders",4.07435105657413
"North America","80+ years",2011,"Eating disorders",0
"North America","80+ years",2011,"Schizophrenia",0.100050968300989
"North America","80+ years",2012,"Anxiety disorders",2.71844175681712
"North America","80+ years",2012,"Bipolar disorder",0.301857428767385
"North America","80+ years",2012,"Depressive disorders",4.07524322121279
"North America","80+ years",2012,"Eating disorders",0
"North America","80+ years",2012,"Schizophrenia",0.100054743895377
"North America","80+ years",2013,"Anxiety disorders",2.72385727259048
"North America","80+ years",2013,"Bipolar disorder",0.301637537518765
"North America","80+ years",2013,"Depressive disorders",4.07763758711579
"North America","80+ years",2013,"Eating disorders",0
"North America","80+ years",2013,"Schizophrenia",0.100055937139253
"North America","80+ years",2014,"Anxiety disorders",2.72886172680151
"North America","80+ years",2014,"Bipolar disorder",0.301546436561402
"North America","80+ years",2014,"Depressive disorders",4.07995934947915
"North America","80+ years",2014,"Eating disorders",0
"North America","80+ years",2014,"Schizophrenia",0.100109899794644
"North America","80+ years",2015,"Anxiety disorders",2.73191978281617
"North America","80+ years",2015,"Bipolar disorder",0.301505633313164
"North America","80+ years",2015,"Depressive disorders",4.08119374623394
"North America","80+ years",2015,"Eating disorders",0
"North America","80+ years",2015,"Schizophrenia",0.100183661273808
"North America","80+ years",2016,"Anxiety disorders",2.73324569718898
"North America","80+ years",2016,"Bipolar disorder",0.301538958672901
"North America","80+ years",2016,"Depressive disorders",4.07614996525034
"North America","80+ years",2016,"Eating disorders",0
"North America","80+ years",2016,"Schizophrenia",0.100431787820643
"North America","80+ years",2017,"Anxiety disorders",2.7333366383217
"North America","80+ years",2017,"Bipolar disorder",0.301651918370586
"North America","80+ years",2017,"Depressive disorders",4.07055371506176
"North America","80+ years",2017,"Eating disorders",0
"North America","80+ years",2017,"Schizophrenia",0.100723773514661
"North America","80+ years",2018,"Anxiety disorders",2.73218982427933
"North America","80+ years",2018,"Bipolar disorder",0.301780147041088
"North America","80+ years",2018,"Depressive disorders",4.08500124738602
"North America","80+ years",2018,"Eating disorders",0
"North America","80+ years",2018,"Schizophrenia",0.100908024208819
"North America","80+ years",2019,"Anxiety disorders",2.728306251244
"North America","80+ years",2019,"Bipolar disorder",0.301743589135918
"North America","80+ years",2019,"Depressive disorders",4.11689684948974
"North America","80+ years",2019,"Eating disorders",0
"North America","80+ years",2019,"Schizophrenia",0.100994197254806
"Oceania","0-19 years",1990,"Anxiety disorders",3.56663060413383
"Oceania","0-19 years",1990,"Bipolar disorder",0.17723999810499
"Oceania","0-19 years",1990,"Depressive disorders",1.04714124504224
"Oceania","0-19 years",1990,"Eating disorders",0.124012524111384
"Oceania","0-19 years",1990,"Schizophrenia",0.028071535197374
"Oceania","0-19 years",1991,"Anxiety disorders",3.56426496874726
"Oceania","0-19 years",1991,"Bipolar disorder",0.176956308478209
"Oceania","0-19 years",1991,"Depressive disorders",1.04514478900656
"Oceania","0-19 years",1991,"Eating disorders",0.123606817723617
"Oceania","0-19 years",1991,"Schizophrenia",0.0281744449061199
"Oceania","0-19 years",1992,"Anxiety disorders",3.56256511019003
"Oceania","0-19 years",1992,"Bipolar disorder",0.176513561618283
"Oceania","0-19 years",1992,"Depressive disorders",1.04263980510201
"Oceania","0-19 years",1992,"Eating disorders",0.122968977537308
"Oceania","0-19 years",1992,"Schizophrenia",0.0282096845132359
"Oceania","0-19 years",1993,"Anxiety disorders",3.56160536897176
"Oceania","0-19 years",1993,"Bipolar disorder",0.175888592920977
"Oceania","0-19 years",1993,"Depressive disorders",1.03933875391383
"Oceania","0-19 years",1993,"Eating disorders",0.122345272763329
"Oceania","0-19 years",1993,"Schizophrenia",0.0281888603537823
"Oceania","0-19 years",1994,"Anxiety disorders",3.5618482552848
"Oceania","0-19 years",1994,"Bipolar disorder",0.175249362973077
"Oceania","0-19 years",1994,"Depressive disorders",1.03629753763162
"Oceania","0-19 years",1994,"Eating disorders",0.121523743990449
"Oceania","0-19 years",1994,"Schizophrenia",0.0281384132872035
"Oceania","0-19 years",1995,"Anxiety disorders",3.56358130557883
"Oceania","0-19 years",1995,"Bipolar disorder",0.17474821164318
"Oceania","0-19 years",1995,"Depressive disorders",1.0331355938864
"Oceania","0-19 years",1995,"Eating disorders",0.121057259413017
"Oceania","0-19 years",1995,"Schizophrenia",0.0280640645548441
"Oceania","0-19 years",1996,"Anxiety disorders",3.56938370973244
"Oceania","0-19 years",1996,"Bipolar disorder",0.17436928032903
"Oceania","0-19 years",1996,"Depressive disorders",1.03099574570086
"Oceania","0-19 years",1996,"Eating disorders",0.121093257114048
"Oceania","0-19 years",1996,"Schizophrenia",0.0279669761766092
"Oceania","0-19 years",1997,"Anxiety disorders",3.57960923858272
"Oceania","0-19 years",1997,"Bipolar disorder",0.173961855163484
"Oceania","0-19 years",1997,"Depressive disorders",1.02998391562494
"Oceania","0-19 years",1997,"Eating disorders",0.121755782355088
"Oceania","0-19 years",1997,"Schizophrenia",0.0278598409704316
"Oceania","0-19 years",1998,"Anxiety disorders",3.59159146093764
"Oceania","0-19 years",1998,"Bipolar disorder",0.173747462483314
"Oceania","0-19 years",1998,"Depressive disorders",1.03053638114683
"Oceania","0-19 years",1998,"Eating disorders",0.122855654249332
"Oceania","0-19 years",1998,"Schizophrenia",0.0277739608471508
"Oceania","0-19 years",1999,"Anxiety disorders",3.60224771294675
"Oceania","0-19 years",1999,"Bipolar disorder",0.173662696682877
"Oceania","0-19 years",1999,"Depressive disorders",1.03198916719972
"Oceania","0-19 years",1999,"Eating disorders",0.123962813662134
"Oceania","0-19 years",1999,"Schizophrenia",0.0277297012241433
"Oceania","0-19 years",2000,"Anxiety disorders",3.60824986028276
"Oceania","0-19 years",2000,"Bipolar disorder",0.173664308406256
"Oceania","0-19 years",2000,"Depressive disorders",1.03454950529962
"Oceania","0-19 years",2000,"Eating disorders",0.12487856694025
"Oceania","0-19 years",2000,"Schizophrenia",0.0277439601353721
"Oceania","0-19 years",2001,"Anxiety disorders",3.60894066644542
"Oceania","0-19 years",2001,"Bipolar disorder",0.174053808813168
"Oceania","0-19 years",2001,"Depressive disorders",1.03801349177199
"Oceania","0-19 years",2001,"Eating disorders",0.125697065766325
"Oceania","0-19 years",2001,"Schizophrenia",0.0278332851445436
"Oceania","0-19 years",2002,"Anxiety disorders",3.60700432623443
"Oceania","0-19 years",2002,"Bipolar disorder",0.174932659243518
"Oceania","0-19 years",2002,"Depressive disorders",1.04186339782894
"Oceania","0-19 years",2002,"Eating disorders",0.126776684850755
"Oceania","0-19 years",2002,"Schizophrenia",0.0279840820373164
"Oceania","0-19 years",2003,"Anxiety disorders",3.60450595346869
"Oceania","0-19 years",2003,"Bipolar disorder",0.176082707237831
"Oceania","0-19 years",2003,"Depressive disorders",1.04503737068482
"Oceania","0-19 years",2003,"Eating disorders",0.127846502607973
"Oceania","0-19 years",2003,"Schizophrenia",0.0281598992075765
"Oceania","0-19 years",2004,"Anxiety disorders",3.60341257640529
"Oceania","0-19 years",2004,"Bipolar disorder",0.177257194315975
"Oceania","0-19 years",2004,"Depressive disorders",1.04851036825665
"Oceania","0-19 years",2004,"Eating disorders",0.128961339277205
"Oceania","0-19 years",2004,"Schizophrenia",0.028322849811944
"Oceania","0-19 years",2005,"Anxiety disorders",3.60539637149763
"Oceania","0-19 years",2005,"Bipolar disorder",0.178138342377488
"Oceania","0-19 years",2005,"Depressive disorders",1.05112253313206
"Oceania","0-19 years",2005,"Eating disorders",0.130110109764425
"Oceania","0-19 years",2005,"Schizophrenia",0.0284368771028924
"Oceania","0-19 years",2006,"Anxiety disorders",3.61244440850392
"Oceania","0-19 years",2006,"Bipolar disorder",0.178835595456836
"Oceania","0-19 years",2006,"Depressive disorders",1.05448063121959
"Oceania","0-19 years",2006,"Eating disorders",0.130931108311114
"Oceania","0-19 years",2006,"Schizophrenia",0.0285113573174886
"Oceania","0-19 years",2007,"Anxiety disorders",3.62387468274401
"Oceania","0-19 years",2007,"Bipolar disorder",0.179540828081186
"Oceania","0-19 years",2007,"Depressive disorders",1.05750098625664
"Oceania","0-19 years",2007,"Eating disorders",0.131831526938137
"Oceania","0-19 years",2007,"Schizophrenia",0.0285733308066131
"Oceania","0-19 years",2008,"Anxiety disorders",3.6369185302317
"Oceania","0-19 years",2008,"Bipolar disorder",0.180096107699588
"Oceania","0-19 years",2008,"Depressive disorders",1.0613242422079
"Oceania","0-19 years",2008,"Eating disorders",0.132873812207292
"Oceania","0-19 years",2008,"Schizophrenia",0.028622565102215
"Oceania","0-19 years",2009,"Anxiety disorders",3.64914705563609
"Oceania","0-19 years",2009,"Bipolar disorder",0.180499436439777
"Oceania","0-19 years",2009,"Depressive disorders",1.06490635906865
"Oceania","0-19 years",2009,"Eating disorders",0.133382092860385
"Oceania","0-19 years",2009,"Schizophrenia",0.0286643870964917
"Oceania","0-19 years",2010,"Anxiety disorders",3.65810101065137
"Oceania","0-19 years",2010,"Bipolar disorder",0.180715218714489
"Oceania","0-19 years",2010,"Depressive disorders",1.06742735614293
"Oceania","0-19 years",2010,"Eating disorders",0.13397126453489
"Oceania","0-19 years",2010,"Schizophrenia",0.0287081035166395
"Oceania","0-19 years",2011,"Anxiety disorders",3.66403578403573
"Oceania","0-19 years",2011,"Bipolar disorder",0.180722575217874
"Oceania","0-19 years",2011,"Depressive disorders",1.07036530302674
"Oceania","0-19 years",2011,"Eating disorders",0.134298435730661
"Oceania","0-19 years",2011,"Schizophrenia",0.028769735181469
"Oceania","0-19 years",2012,"Anxiety disorders",3.66938827694746
"Oceania","0-19 years",2012,"Bipolar disorder",0.180597642868043
"Oceania","0-19 years",2012,"Depressive disorders",1.07260451431757
"Oceania","0-19 years",2012,"Eating disorders",0.134747783180705
"Oceania","0-19 years",2012,"Schizophrenia",0.028850309923552
"Oceania","0-19 years",2013,"Anxiety disorders",3.67465401665145
"Oceania","0-19 years",2013,"Bipolar disorder",0.180429263491487
"Oceania","0-19 years",2013,"Depressive disorders",1.07489642555296
"Oceania","0-19 years",2013,"Eating disorders",0.135127803658109
"Oceania","0-19 years",2013,"Schizophrenia",0.0289462312039653
"Oceania","0-19 years",2014,"Anxiety disorders",3.67957798155587
"Oceania","0-19 years",2014,"Bipolar disorder",0.180256208355943
"Oceania","0-19 years",2014,"Depressive disorders",1.07611714816113
"Oceania","0-19 years",2014,"Eating disorders",0.135865663085294
"Oceania","0-19 years",2014,"Schizophrenia",0.02904945535985
"Oceania","0-19 years",2015,"Anxiety disorders",3.68435380051241
"Oceania","0-19 years",2015,"Bipolar disorder",0.180300356519676
"Oceania","0-19 years",2015,"Depressive disorders",1.07742782683782
"Oceania","0-19 years",2015,"Eating disorders",0.13646282795887
"Oceania","0-19 years",2015,"Schizophrenia",0.029145109547137
"Oceania","0-19 years",2016,"Anxiety disorders",3.68378124095343
"Oceania","0-19 years",2016,"Bipolar disorder",0.180275653177272
"Oceania","0-19 years",2016,"Depressive disorders",1.07658608398622
"Oceania","0-19 years",2016,"Eating disorders",0.137369095566578
"Oceania","0-19 years",2016,"Schizophrenia",0.0291958818944373
"Oceania","0-19 years",2017,"Anxiety disorders",3.6819359439615
"Oceania","0-19 years",2017,"Bipolar disorder",0.179899345666477
"Oceania","0-19 years",2017,"Depressive disorders",1.07489508334949
"Oceania","0-19 years",2017,"Eating disorders",0.138136834015626
"Oceania","0-19 years",2017,"Schizophrenia",0.0291931058469309
"Oceania","0-19 years",2018,"Anxiety disorders",3.68669973976621
"Oceania","0-19 years",2018,"Bipolar disorder",0.17955629119806
"Oceania","0-19 years",2018,"Depressive disorders",1.07642225834686
"Oceania","0-19 years",2018,"Eating disorders",0.137845390214355
"Oceania","0-19 years",2018,"Schizophrenia",0.029133909282579
"Oceania","0-19 years",2019,"Anxiety disorders",3.69674298139425
"Oceania","0-19 years",2019,"Bipolar disorder",0.179587427968642
"Oceania","0-19 years",2019,"Depressive disorders",1.08070607591852
"Oceania","0-19 years",2019,"Eating disorders",0.137132535187372
"Oceania","0-19 years",2019,"Schizophrenia",0.0290258638586305
"Oceania","20-39 years",1990,"Anxiety disorders",11.7772870557553
"Oceania","20-39 years",1990,"Bipolar disorder",1.2695683522668
"Oceania","20-39 years",1990,"Depressive disorders",9.66339323212818
"Oceania","20-39 years",1990,"Eating disorders",0.864372321977339
"Oceania","20-39 years",1990,"Schizophrenia",1.10048480180526
"Oceania","20-39 years",1991,"Anxiety disorders",11.8281075440631
"Oceania","20-39 years",1991,"Bipolar disorder",1.27008514427018
"Oceania","20-39 years",1991,"Depressive disorders",9.67751552371056
"Oceania","20-39 years",1991,"Eating disorders",0.86174876304272
"Oceania","20-39 years",1991,"Schizophrenia",1.10210821915684
"Oceania","20-39 years",1992,"Anxiety disorders",11.8715945305558
"Oceania","20-39 years",1992,"Bipolar disorder",1.27060033856821
"Oceania","20-39 years",1992,"Depressive disorders",9.68824628677587
"Oceania","20-39 years",1992,"Eating disorders",0.857737998769989
"Oceania","20-39 years",1992,"Schizophrenia",1.10328925620125
"Oceania","20-39 years",1993,"Anxiety disorders",11.9048323651414
"Oceania","20-39 years",1993,"Bipolar disorder",1.27108487466002
"Oceania","20-39 years",1993,"Depressive disorders",9.69408669713134
"Oceania","20-39 years",1993,"Eating disorders",0.855050675274066
"Oceania","20-39 years",1993,"Schizophrenia",1.10406375486988
"Oceania","20-39 years",1994,"Anxiety disorders",11.9258998803056
"Oceania","20-39 years",1994,"Bipolar disorder",1.27151209491052
"Oceania","20-39 years",1994,"Depressive disorders",9.69640466212712
"Oceania","20-39 years",1994,"Eating disorders",0.853215117302819
"Oceania","20-39 years",1994,"Schizophrenia",1.10439041206235
"Oceania","20-39 years",1995,"Anxiety disorders",11.9321698520654
"Oceania","20-39 years",1995,"Bipolar disorder",1.27188031969659
"Oceania","20-39 years",1995,"Depressive disorders",9.69741173692938
"Oceania","20-39 years",1995,"Eating disorders",0.852548001390939
"Oceania","20-39 years",1995,"Schizophrenia",1.1042472474837
"Oceania","20-39 years",1996,"Anxiety disorders",11.9251724870191
"Oceania","20-39 years",1996,"Bipolar disorder",1.27231259598439
"Oceania","20-39 years",1996,"Depressive disorders",9.68572252007213
"Oceania","20-39 years",1996,"Eating disorders",0.852582487124132
"Oceania","20-39 years",1996,"Schizophrenia",1.10302998917523
"Oceania","20-39 years",1997,"Anxiety disorders",11.9125745289295
"Oceania","20-39 years",1997,"Bipolar disorder",1.27287070343267
"Oceania","20-39 years",1997,"Depressive disorders",9.66362683790779
"Oceania","20-39 years",1997,"Eating disorders",0.853555463276951
"Oceania","20-39 years",1997,"Schizophrenia",1.10065097780729
"Oceania","20-39 years",1998,"Anxiety disorders",11.8994482261519
"Oceania","20-39 years",1998,"Bipolar disorder",1.27345370682012
"Oceania","20-39 years",1998,"Depressive disorders",9.63711105498604
"Oceania","20-39 years",1998,"Eating disorders",0.855348093086513
"Oceania","20-39 years",1998,"Schizophrenia",1.09787879370997
"Oceania","20-39 years",1999,"Anxiety disorders",11.8906562549144
"Oceania","20-39 years",1999,"Bipolar disorder",1.27397059948753
"Oceania","20-39 years",1999,"Depressive disorders",9.61529424751674
"Oceania","20-39 years",1999,"Eating disorders",0.8582028397767
"Oceania","20-39 years",1999,"Schizophrenia",1.09551481890065
"Oceania","20-39 years",2000,"Anxiety disorders",11.8882503286225
"Oceania","20-39 years",2000,"Bipolar disorder",1.27432380208386
"Oceania","20-39 years",2000,"Depressive disorders",9.60611528960238
"Oceania","20-39 years",2000,"Eating disorders",0.861699297226288
"Oceania","20-39 years",2000,"Schizophrenia",1.09445685162011
"Oceania","20-39 years",2001,"Anxiety disorders",11.8898719717996
"Oceania","20-39 years",2001,"Bipolar disorder",1.27476449852459
"Oceania","20-39 years",2001,"Depressive disorders",9.61138704165888
"Oceania","20-39 years",2001,"Eating disorders",0.869372337831262
"Oceania","20-39 years",2001,"Schizophrenia",1.09557790540092
"Oceania","20-39 years",2002,"Anxiety disorders",11.8939357059568
"Oceania","20-39 years",2002,"Bipolar disorder",1.27546730283573
"Oceania","20-39 years",2002,"Depressive disorders",9.62387498772785
"Oceania","20-39 years",2002,"Eating disorders",0.883087315988774
"Oceania","20-39 years",2002,"Schizophrenia",1.0983853896118
"Oceania","20-39 years",2003,"Anxiety disorders",11.9006850909691
"Oceania","20-39 years",2003,"Bipolar disorder",1.27623729539771
"Oceania","20-39 years",2003,"Depressive disorders",9.636802966382
"Oceania","20-39 years",2003,"Eating disorders",0.899544093141499
"Oceania","20-39 years",2003,"Schizophrenia",1.10176367686269
"Oceania","20-39 years",2004,"Anxiety disorders",11.9084357788876
"Oceania","20-39 years",2004,"Bipolar disorder",1.27689290690729
"Oceania","20-39 years",2004,"Depressive disorders",9.64467306572382
"Oceania","20-39 years",2004,"Eating disorders",0.914776690099485
"Oceania","20-39 years",2004,"Schizophrenia",1.10464440547419
"Oceania","20-39 years",2005,"Anxiety disorders",11.9130517564655
"Oceania","20-39 years",2005,"Bipolar disorder",1.27723220455979
"Oceania","20-39 years",2005,"Depressive disorders",9.64533411419712
"Oceania","20-39 years",2005,"Eating disorders",0.92496162152199
"Oceania","20-39 years",2005,"Schizophrenia",1.10603812651002
"Oceania","20-39 years",2006,"Anxiety disorders",11.9176835258573
"Oceania","20-39 years",2006,"Bipolar disorder",1.27740670687017
"Oceania","20-39 years",2006,"Depressive disorders",9.63404709701275
"Oceania","20-39 years",2006,"Eating disorders",0.930408860378498
"Oceania","20-39 years",2006,"Schizophrenia",1.10600713027125
"Oceania","20-39 years",2007,"Anxiety disorders",11.9290744195888
"Oceania","20-39 years",2007,"Bipolar disorder",1.27764265440993
"Oceania","20-39 years",2007,"Depressive disorders",9.61476788130742
"Oceania","20-39 years",2007,"Eating disorders",0.935264737973893
"Oceania","20-39 years",2007,"Schizophrenia",1.10537992718322
"Oceania","20-39 years",2008,"Anxiety disorders",11.945046009824
"Oceania","20-39 years",2008,"Bipolar disorder",1.27789337888324
"Oceania","20-39 years",2008,"Depressive disorders",9.59360955163991
"Oceania","20-39 years",2008,"Eating disorders",0.940021511119663
"Oceania","20-39 years",2008,"Schizophrenia",1.10443542026764
"Oceania","20-39 years",2009,"Anxiety disorders",11.963065372819
"Oceania","20-39 years",2009,"Bipolar disorder",1.2781097722006
"Oceania","20-39 years",2009,"Depressive disorders",9.57596425282495
"Oceania","20-39 years",2009,"Eating disorders",0.943912614936732
"Oceania","20-39 years",2009,"Schizophrenia",1.10350594366572
"Oceania","20-39 years",2010,"Anxiety disorders",11.9789813434084
"Oceania","20-39 years",2010,"Bipolar disorder",1.27821857969762
"Oceania","20-39 years",2010,"Depressive disorders",9.56273141898679
"Oceania","20-39 years",2010,"Eating disorders",0.947631059454261
"Oceania","20-39 years",2010,"Schizophrenia",1.1029683670205
"Oceania","20-39 years",2011,"Anxiety disorders",11.9954862367077
"Oceania","20-39 years",2011,"Bipolar disorder",1.27817162397077
"Oceania","20-39 years",2011,"Depressive disorders",9.56007997230152
"Oceania","20-39 years",2011,"Eating disorders",0.951363053076724
"Oceania","20-39 years",2011,"Schizophrenia",1.10274310943116
"Oceania","20-39 years",2012,"Anxiety disorders",12.0165808476669
"Oceania","20-39 years",2012,"Bipolar disorder",1.27805042969034
"Oceania","20-39 years",2012,"Depressive disorders",9.55766003546529
"Oceania","20-39 years",2012,"Eating disorders",0.95618847999224
"Oceania","20-39 years",2012,"Schizophrenia",1.10249091500301
"Oceania","20-39 years",2013,"Anxiety disorders",12.0378448424696
"Oceania","20-39 years",2013,"Bipolar disorder",1.27787288875848
"Oceania","20-39 years",2013,"Depressive disorders",9.55720335261815
"Oceania","20-39 years",2013,"Eating disorders",0.960556520069743
"Oceania","20-39 years",2013,"Schizophrenia",1.10227493495542
"Oceania","20-39 years",2014,"Anxiety disorders",12.0548836846817
"Oceania","20-39 years",2014,"Bipolar disorder",1.27771142486672
"Oceania","20-39 years",2014,"Depressive disorders",9.55682936971461
"Oceania","20-39 years",2014,"Eating disorders",0.96629977545023
"Oceania","20-39 years",2014,"Schizophrenia",1.10219105912268
"Oceania","20-39 years",2015,"Anxiety disorders",12.0620204397688
"Oceania","20-39 years",2015,"Bipolar disorder",1.27760146065629
"Oceania","20-39 years",2015,"Depressive disorders",9.55556410017438
"Oceania","20-39 years",2015,"Eating disorders",0.971288333103182
"Oceania","20-39 years",2015,"Schizophrenia",1.10235406218513
"Oceania","20-39 years",2016,"Anxiety disorders",12.0559880830553
"Oceania","20-39 years",2016,"Bipolar disorder",1.27736938422099
"Oceania","20-39 years",2016,"Depressive disorders",9.54072924992651
"Oceania","20-39 years",2016,"Eating disorders",0.980401431140851
"Oceania","20-39 years",2016,"Schizophrenia",1.10412157674776
"Oceania","20-39 years",2017,"Anxiety disorders",12.0531440336754
"Oceania","20-39 years",2017,"Bipolar disorder",1.27716687688102
"Oceania","20-39 years",2017,"Depressive disorders",9.53119074334769
"Oceania","20-39 years",2017,"Eating disorders",0.989608462965615
"Oceania","20-39 years",2017,"Schizophrenia",1.10580312732685
"Oceania","20-39 years",2018,"Anxiety disorders",12.0803562462384
"Oceania","20-39 years",2018,"Bipolar disorder",1.27709080669207
"Oceania","20-39 years",2018,"Depressive disorders",9.53976103253125
"Oceania","20-39 years",2018,"Eating disorders",0.995626499605827
"Oceania","20-39 years",2018,"Schizophrenia",1.10545153533178
"Oceania","20-39 years",2019,"Anxiety disorders",12.1460443686086
"Oceania","20-39 years",2019,"Bipolar disorder",1.27695456002554
"Oceania","20-39 years",2019,"Depressive disorders",9.56172273457879
"Oceania","20-39 years",2019,"Eating disorders",1.0028603480894
"Oceania","20-39 years",2019,"Schizophrenia",1.103893187204
"Oceania","40-59 years",1990,"Anxiety disorders",11.2919870682613
"Oceania","40-59 years",1990,"Bipolar disorder",1.2642393055366
"Oceania","40-59 years",1990,"Depressive disorders",11.2251683601867
"Oceania","40-59 years",1990,"Eating disorders",0.144268084528884
"Oceania","40-59 years",1990,"Schizophrenia",1.24676724427651
"Oceania","40-59 years",1991,"Anxiety disorders",11.3212326785192
"Oceania","40-59 years",1991,"Bipolar disorder",1.26449596767737
"Oceania","40-59 years",1991,"Depressive disorders",11.2346128015433
"Oceania","40-59 years",1991,"Eating disorders",0.144693410252737
"Oceania","40-59 years",1991,"Schizophrenia",1.24945067911308
"Oceania","40-59 years",1992,"Anxiety disorders",11.3491626967552
"Oceania","40-59 years",1992,"Bipolar disorder",1.26475255702374
"Oceania","40-59 years",1992,"Depressive disorders",11.2453706202548
"Oceania","40-59 years",1992,"Eating disorders",0.145054885253294
"Oceania","40-59 years",1992,"Schizophrenia",1.2513063801804
"Oceania","40-59 years",1993,"Anxiety disorders",11.3728961177548
"Oceania","40-59 years",1993,"Bipolar disorder",1.26500567731811
"Oceania","40-59 years",1993,"Depressive disorders",11.2529972960337
"Oceania","40-59 years",1993,"Eating disorders",0.145540908119752
"Oceania","40-59 years",1993,"Schizophrenia",1.25240229988114
"Oceania","40-59 years",1994,"Anxiety disorders",11.3901603360851
"Oceania","40-59 years",1994,"Bipolar disorder",1.26522400438495
"Oceania","40-59 years",1994,"Depressive disorders",11.256279269852
"Oceania","40-59 years",1994,"Eating disorders",0.145395203591972
"Oceania","40-59 years",1994,"Schizophrenia",1.25277997641744
"Oceania","40-59 years",1995,"Anxiety disorders",11.399762708593
"Oceania","40-59 years",1995,"Bipolar disorder",1.26537388695518
"Oceania","40-59 years",1995,"Depressive disorders",11.2567980876503
"Oceania","40-59 years",1995,"Eating disorders",0.145545355798175
"Oceania","40-59 years",1995,"Schizophrenia",1.25242134644213
"Oceania","40-59 years",1996,"Anxiety disorders",11.4054084601481
"Oceania","40-59 years",1996,"Bipolar disorder",1.26548884373207
"Oceania","40-59 years",1996,"Depressive disorders",11.254120631515
"Oceania","40-59 years",1996,"Eating disorders",0.145867266374469
"Oceania","40-59 years",1996,"Schizophrenia",1.25030670298139
"Oceania","40-59 years",1997,"Anxiety disorders",11.4097307996001
"Oceania","40-59 years",1997,"Bipolar disorder",1.2655879513139
"Oceania","40-59 years",1997,"Depressive disorders",11.2454620086558
"Oceania","40-59 years",1997,"Eating disorders",0.145679457091864
"Oceania","40-59 years",1997,"Schizophrenia",1.24636739110527
"Oceania","40-59 years",1998,"Anxiety disorders",11.412175521232
"Oceania","40-59 years",1998,"Bipolar disorder",1.26568546234136
"Oceania","40-59 years",1998,"Depressive disorders",11.2338435163729
"Oceania","40-59 years",1998,"Eating disorders",0.145952752400301
"Oceania","40-59 years",1998,"Schizophrenia",1.24193167338477
"Oceania","40-59 years",1999,"Anxiety disorders",11.4128172019491
"Oceania","40-59 years",1999,"Bipolar disorder",1.26576555112691
"Oceania","40-59 years",1999,"Depressive disorders",11.2226000518382
"Oceania","40-59 years",1999,"Eating disorders",0.146112542295178
"Oceania","40-59 years",1999,"Schizophrenia",1.23828247356894
"Oceania","40-59 years",2000,"Anxiety disorders",11.413322877887
"Oceania","40-59 years",2000,"Bipolar disorder",1.26584239327123
"Oceania","40-59 years",2000,"Depressive disorders",11.2167109224206
"Oceania","40-59 years",2000,"Eating disorders",0.146463186842213
"Oceania","40-59 years",2000,"Schizophrenia",1.23666466190415
"Oceania","40-59 years",2001,"Anxiety disorders",11.4202129899173
"Oceania","40-59 years",2001,"Bipolar disorder",1.26639090628117
"Oceania","40-59 years",2001,"Depressive disorders",11.2173845277818
"Oceania","40-59 years",2001,"Eating disorders",0.147232373084034
"Oceania","40-59 years",2001,"Schizophrenia",1.23777593140673
"Oceania","40-59 years",2002,"Anxiety disorders",11.4334243881788
"Oceania","40-59 years",2002,"Bipolar disorder",1.26759117538769
"Oceania","40-59 years",2002,"Depressive disorders",11.223522110402
"Oceania","40-59 years",2002,"Eating disorders",0.148623522410392
"Oceania","40-59 years",2002,"Schizophrenia",1.24080662968923
"Oceania","40-59 years",2003,"Anxiety disorders",11.4484069155031
"Oceania","40-59 years",2003,"Bipolar disorder",1.26901707874473
"Oceania","40-59 years",2003,"Depressive disorders",11.230514357311
"Oceania","40-59 years",2003,"Eating disorders",0.150181504360212
"Oceania","40-59 years",2003,"Schizophrenia",1.24458932977911
"Oceania","40-59 years",2004,"Anxiety disorders",11.461819920465
"Oceania","40-59 years",2004,"Bipolar disorder",1.27020939346652
"Oceania","40-59 years",2004,"Depressive disorders",11.2388999129256
"Oceania","40-59 years",2004,"Eating disorders",0.151778194741784
"Oceania","40-59 years",2004,"Schizophrenia",1.24790041723925
"Oceania","40-59 years",2005,"Anxiety disorders",11.4705728714986
"Oceania","40-59 years",2005,"Bipolar disorder",1.27073058217567
"Oceania","40-59 years",2005,"Depressive disorders",11.2433924673928
